 Area Name, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
Southern Tier,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",140.0,39550,38770.0,30530,44060.0
Southern Tier,Machinists,990.0,51280,49750.0,38020,57910.0
Southern Tier,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",120.0,38330,37830.0,29180,42900.0
Southern Tier,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",730.0,51040,49680.0,38830,57150.0
Southern Tier,Tool and Die Makers,170.0,58200,62820.0,43440,65580.0
Southern Tier,"Welders, Cutters, Solderers, and Brazers",650.0,44890,39590.0,35740,49460.0
Southern Tier,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",70.0,45700,48420.0,36520,50290.0
Southern Tier,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",180.0,47590,49680.0,36360,53200.0
Southern Tier,Printing Press Operators,210.0,42830,39850.0,31090,48710.0
Southern Tier,Laundry and Dry-Cleaning Workers,220.0,30790,29580.0,27490,32440.0
Southern Tier,Sewing Machine Operators,120.0,34630,37760.0,27560,38170.0
Southern Tier,Cabinetmakers and Bench Carpenters,80.0,40900,38550.0,28030,47340.0
Southern Tier,"Sawing Machine Setters, Operators, and Tenders, Wood",200.0,36430,31210.0,30060,39620.0
Southern Tier,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",150.0,38230,38770.0,30410,42140.0
Southern Tier,Stationary Engineers and Boiler Operators,150.0,64230,63470.0,51880,70410.0
Southern Tier,Water and Wastewater Treatment Plant and System Operators,230.0,59150,61990.0,45380,66040.0
Southern Tier,Chemical Equipment Operators and Tenders,180.0,56190,64150.0,39300,64640.0
Southern Tier,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",170.0,45310,39420.0,33590,51180.0
Southern Tier,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",160.0,48820,49310.0,44940,50760.0
Southern Tier,"Mixing and Blending Machine Setters, Operators, and Tenders",160.0,47360,47780.0,33240,54420.0
Southern Tier,"Cutting and Slicing Machine Setters, Operators, and Tenders",100.0,38600,38680.0,30330,42740.0
Southern Tier,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",170.0,53840,62080.0,37380,62070.0
Southern Tier,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",100.0,52450,62080.0,37320,60020.0
Southern Tier,"Inspectors, Testers, Sorters, Samplers, and Weighers",1240.0,47640,48420.0,33360,54780.0
Southern Tier,Packaging and Filling Machine Operators and Tenders,870.0,39430,37830.0,28710,44780.0
Southern Tier,"Painting, Coating, and Decorating Workers",60.0,47850,48990.0,38560,52490.0
Southern Tier,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",220.0,40480,39050.0,30190,45630.0
Southern Tier,Semiconductor Processors,230.0,36060,31330.0,31240,38470.0
Southern Tier,Computer Numerically Controlled Tool Operators,340.0,48880,48140.0,33620,56520.0
Southern Tier,Computer Numerically Controlled Tool Programmers,70.0,70370,62900.0,45110,83010.0
Southern Tier,"Molders, Shapers, and Casters, Except Metal and Plastic",70.0,45340,40130.0,34700,50660.0
Southern Tier,"Paper Goods Machine Setters, Operators, and Tenders",200.0,35140,30820.0,28480,38470.0
Southern Tier,Helpers--Production Workers,250.0,39260,37000.0,29020,44380.0
Southern Tier,"Production Workers, All Other",190.0,34140,30050.0,27520,37450.0
Southern Tier,Transportation and Material Moving Occupations,17250.0,40320,38040.0,29400,45790.0
Southern Tier,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",630.0,58150,51800.0,39860,67290.0
Southern Tier,Driver/Sales Workers,630.0,35370,29720.0,27456,39360.0
Southern Tier,Heavy and Tractor-Trailer Truck Drivers,2640.0,50630,49670.0,37510,57190.0
Southern Tier,Light Truck or Delivery Services Drivers,1480.0,40570,38280.0,29510,46100.0
Southern Tier,"Bus Drivers, School",1330.0,42200,39940.0,30950,47830.0
Southern Tier,Shuttle Drivers and Chauffeurs,390.0,33290,30470.0,28420,35730.0
Southern Tier,Taxi Drivers,60.0,31210,30310.0,28220,32710.0
Southern Tier,"Motor Vehicle Operators, All Other",60.0,41680,40390.0,28950,48050.0
Southern Tier,Parking Lot Attendants,90.0,32430,30170.0,29220,34040.0
Southern Tier,Automotive and Watercraft Service Attendants,190.0,31900,31080.0,27590,34060.0
Southern Tier,Industrial Truck and Tractor Operators,930.0,44560,40930.0,31360,51160.0
Southern Tier,Cleaners of Vehicles and Equipment,590.0,35250,31650.0,28570,38590.0
Southern Tier,"Laborers and Freight, Stock, and Material Movers, Hand",2860.0,36360,32370.0,29000,40050.0
Southern Tier,Machine Feeders and Offbearers,80.0,33770,31930.0,31420,34940.0
Southern Tier,"Packers and Packagers, Hand",750.0,33300,32370.0,28910,35500.0
Southern Tier,Stockers and Order Fillers,4010.0,34320,31650.0,28930,37010.0
Southern Tier,Refuse and Recyclable Material Collectors,100.0,38140,34370.0,28190,43120.0
Western New York,"Total, All Occupations",582760.0,57510,47760.0,30180,71180.0
Western New York,Management Occupations,27290.0,123710,104290.0,60980,155070.0
Western New York,General and Operations Managers,12030.0,116970,100890.0,53880,148520.0
Western New York,Legislators,450.0,87680,94890.0,60130,101450.0
Western New York,Advertising and Promotions Managers,80.0,125730,106280.0,69520,153830.0
Western New York,Marketing Managers,570.0,171040,163280.0,96940,208080.0
Western New York,Sales Managers,1180.0,158150,142000.0,80600,196930.0
Western New York,Public Relations Managers,80.0,144760,131030.0,90360,171970.0
Western New York,Fundraising Managers,80.0,138800,135170.0,70770,172820.0
Western New York,Administrative Services Managers,460.0,124530,114090.0,81330,146130.0
Western New York,Facilities Managers,360.0,106980,101920.0,67210,126870.0
Western New York,Computer and Information Systems Managers,1010.0,158580,142590.0,105710,185020.0
Western New York,Financial Managers,1930.0,162310,142080.0,98900,194010.0
Western New York,Industrial Production Managers,710.0,128160,122850.0,82760,150870.0
Western New York,Purchasing Managers,170.0,142240,131250.0,88980,168880.0
Western New York,"Transportation, Storage, and Distribution Managers",310.0,108460,101460.0,68450,128460.0
Western New York,Compensation and Benefits Managers,80.0,156980,140490.0,92990,188980.0
Western New York,Human Resources Managers,390.0,150980,131030.0,95220,178860.0
Western New York,Training and Development Managers,100.0,146510,131550.0,93080,173230.0
Western New York,Construction Managers,390.0,102800,97370.0,68420,119990.0
Western New York,"Education Administrators, Preschool and Childcare Center/Program",230.0,52970,48390.0,36960,60980.0
Western New York,"Education Administrators, Elementary and Secondary School",1090.0,110240,103380.0,74570,128080.0
Western New York,"Education Administrators, Postsecondary",240.0,152030,134130.0,88360,183860.0
Western New York,"Education Administrators, All Other",80.0,87670,79310.0,54490,104250.0
Western New York,Architectural and Engineering Managers,440.0,156480,156300.0,107660,180890.0
Western New York,Lodging Managers,190.0,70420,62270.0,45410,82930.0
Western New York,Medical and Health Services Managers,1260.0,134380,122150.0,82670,160240.0
Western New York,Natural Sciences Managers,100.0,142680,130430.0,97810,165120.0
Western New York,Postmasters and Mail Superintendents,70.0,86520,83340.0,74330,92620.0
Western New York,"Property, Real Estate, and Community Association Managers",270.0,85130,77430.0,45310,105050.0
Western New York,Social and Community Service Managers,750.0,80220,76150.0,56020,92320.0
Western New York,Funeral Home Managers,80.0,76150,63000.0,40000,94230.0
Western New York,"Managers, All Other",770.0,120630,118020.0,71570,145160.0
Western New York,Business and Financial Operations Occupations,34670.0,80620,76710.0,48410,96730.0
Western New York,Buyers and Purchasing Agents,1740.0,70040,64180.0,44370,82870.0
Western New York,"Claims Adjusters, Examiners, and Investigators",1810.0,72100,66530.0,50350,82970.0
Western New York,Compliance Officers,2020.0,80700,82480.0,50220,95940.0
Western New York,Cost Estimators,710.0,73860,63640.0,44900,88340.0
Western New York,Human Resources Specialists,2720.0,71300,64180.0,43180,85350.0
Western New York,Labor Relations Specialists,570.0,86220,82060.0,48930,104860.0
Western New York,Logisticians,310.0,78590,78360.0,50680,92540.0
Western New York,Project Management Specialists,2600.0,99180,99870.0,62940,117300.0
Western New York,Management Analysts,2090.0,92560,82300.0,57690,110000.0
Western New York,"Meeting, Convention, and Event Planners",310.0,66150,55330.0,41570,78450.0
Western New York,Fundraisers,420.0,67700,63590.0,41410,80850.0
Western New York,"Compensation, Benefits, and Job Analysis Specialists",370.0,76820,67480.0,52300,89080.0
Western New York,Training and Development Specialists,1480.0,64640,61940.0,36610,78650.0
Western New York,Market Research Analysts and Marketing Specialists,2970.0,75700,65520.0,43720,91690.0
Western New York,"Business Operations Specialists, All Other",2330.0,72450,65560.0,44540,86410.0
Western New York,Accountants and Auditors,5720.0,84770,79140.0,53380,100470.0
Western New York,Appraisers and Assessors of Real Estate,240.0,68510,61370.0,42460,81530.0
Western New York,Budget Analysts,140.0,94670,85470.0,64860,109570.0
Western New York,Credit Analysts,420.0,92160,82270.0,59420,108530.0
Western New York,Financial Analysts,1200.0,94700,82060.0,60430,111830.0
Western New York,Personal Financial Advisors,610.0,116370,81890.0,51180,148960.0
Western New York,Insurance Underwriters,460.0,91190,83440.0,55290,109130.0
Western New York,Financial Risk Specialists,420.0,97050,82020.0,61550,114790.0
Western New York,Credit Counselors,130.0,53180,50560.0,39130,60200.0
Western New York,Loan Officers,1150.0,82120,64900.0,47880,99230.0
Western New York,"Tax Examiners and Collectors, and Revenue Agents",130.0,83850,83440.0,53270,99140.0
Western New York,Tax Preparers,360.0,46140,30610.0,29830,54300.0
Western New York,"Financial Specialists, All Other",270.0,74210,64610.0,46960,87840.0
Western New York,Computer and Mathematical Occupations,12230.0,86550,81270.0,51310,104170.0
Western New York,Computer Systems Analysts,1410.0,96910,86860.0,63390,113670.0
Western New York,Information Security Analysts,320.0,102400,102600.0,64660,121270.0
Western New York,Computer Network Support Specialists,630.0,69730,64330.0,46800,81190.0
Western New York,Computer User Support Specialists,2290.0,57480,50620.0,38760,66840.0
Western New York,Computer Network Architects,570.0,112490,104980.0,76130,130670.0
Western New York,Database Administrators,320.0,87740,80440.0,53100,105060.0
Western New York,Database Architects,130.0,104070,103090.0,58110,127040.0
Western New York,Network and Computer Systems Administrators,1290.0,89020,82530.0,59060,104000.0
Western New York,Computer Programmers,830.0,88720,82990.0,61280,102440.0
Western New York,Software Developers,2430.0,101020,102340.0,63570,119740.0
Western New York,Software Quality Assurance Analysts and Testers,390.0,90980,83470.0,61500,105720.0
Western New York,Web Developers,290.0,58250,50350.0,33430,70660.0
Western New York,Web and Digital Interface Designers,170.0,79650,67740.0,46310,96320.0
Western New York,"Computer Occupations, All Other",370.0,84000,81270.0,53160,99430.0
Western New York,Actuaries,110.0,114690,101030.0,63250,140420.0
Western New York,Operations Research Analysts,330.0,84200,81800.0,59510,96540.0
Western New York,Statisticians,90.0,85150,80280.0,58760,98350.0
Western New York,Data Scientists,240.0,106480,102600.0,64680,127380.0
Western New York,Architecture and Engineering Occupations,8310.0,83130,80280.0,52320,98530.0
Western New York,"Architects, Except Landscape and Naval",310.0,82750,80350.0,50340,98950.0
Western New York,Landscape Architects,50.0,63870,58690.0,43370,74120.0
Western New York,Surveyors,110.0,74400,65900.0,51260,85970.0
Western New York,Aerospace Engineers,50.0,95230,82830.0,70820,107430.0
Western New York,Biomedical Engineers,60.0,89870,82400.0,55300,107160.0
Western New York,Chemical Engineers,70.0,105640,101850.0,75610,120660.0
Western New York,Civil Engineers,980.0,88640,81600.0,58740,103590.0
Western New York,Computer Hardware Engineers,80.0,97010,82830.0,66770,112130.0
Western New York,Electrical Engineers,500.0,104850,101450.0,72860,120850.0
Western New York,"Electronics Engineers, Except Computer",190.0,104870,101560.0,73450,120580.0
Western New York,Environmental Engineers,230.0,89880,82390.0,63310,103160.0
Western New York,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",120.0,103860,100350.0,71160,120210.0
Western New York,Industrial Engineers,1870.0,95010,86060.0,67530,108740.0
Western New York,Materials Engineers,60.0,101510,100350.0,73670,115430.0
Western New York,Mechanical Engineers,900.0,90830,82400.0,62000,105240.0
Western New York,"Engineers, All Other",300.0,91700,81220.0,61390,106850.0
Western New York,Architectural and Civil Drafters,310.0,55310,49950.0,40710,62610.0
Western New York,Electrical and Electronics Drafters,90.0,63140,62290.0,43620,72900.0
Western New York,Mechanical Drafters,300.0,66470,63010.0,48040,75680.0
Western New York,"Drafters, All Other",50.0,58370,61440.0,45490,64800.0
Western New York,Civil Engineering Technicians,150.0,57230,62250.0,35560,68060.0
Western New York,Electrical and Electronic Engineering Technicians,380.0,54100,49680.0,37790,62260.0
Western New York,Environmental Engineering Technicians,50.0,57210,60530.0,40320,65650.0
Western New York,Industrial Engineering Technicians,330.0,60850,62250.0,44910,68820.0
Western New York,Mechanical Engineering Technicians,310.0,58930,62250.0,47560,64610.0
Western New York,"Engineering Technicians, Except Drafters, All Other",230.0,57430,62250.0,43730,64280.0
Western New York,Surveying and Mapping Technicians,140.0,51450,48330.0,37800,58270.0
Western New York,"Life, Physical, and Social Science Occupations",4780.0,71650,64160.0,41460,86740.0
Western New York,Food Scientists and Technologists,90.0,81970,79780.0,56600,94660.0
Western New York,Biochemists and Biophysicists,160.0,71100,66960.0,49550,81880.0
Western New York,"Biological Scientists, All Other",110.0,88840,90250.0,62690,101910.0
Western New York,"Medical Scientists, Except Epidemiologists",400.0,92140,85500.0,56500,109950.0
Western New York,Atmospheric and Space Scientists,50.0,80860,64130.0,45290,98650.0
Western New York,Chemists,290.0,89690,81670.0,58150,105460.0
Western New York,"Environmental Scientists and Specialists, Including Health",250.0,71150,66000.0,48150,82650.0
Western New York,Clinical and Counseling Psychologists,150.0,115650,105020.0,72960,136990.0
Western New York,School Psychologists,300.0,83900,82180.0,54880,98410.0
Western New York,Urban and Regional Planners,140.0,78330,79530.0,54670,90160.0
Western New York,"Social Scientists and Related Workers, All Other",90.0,98840,88760.0,65000,115760.0
Western New York,Food Science Technicians,100.0,44540,47590.0,38140,47740.0
Western New York,Chemical Technicians,260.0,56820,49570.0,38000,66230.0
Western New York,"Environmental Science and Protection Technicians, Including Health",130.0,48160,48410.0,35950,54260.0
Western New York,"Life, Physical, and Social Science Technicians, All Other",300.0,50740,48160.0,32180,60030.0
Western New York,Occupational Health and Safety Specialists,340.0,79860,76880.0,54980,92300.0
Western New York,Community and Social Service Occupations,13340.0,53490,49790.0,34410,63020.0
Western New York,"Educational, Guidance, School, and Vocational Counselors",1840.0,61010,61550.0,40930,71050.0
Western New York,Rehabilitation Counselors,320.0,40880,38300.0,30130,46250.0
Western New York,"Substance abuse, behavioral disorder, and mental health counselors?(OES-specific code and title)",1760.0,47510,48330.0,32480,55030.0
Western New York,"Child, Family, and School Social Workers",1850.0,59690,62640.0,43030,68030.0
Western New York,Healthcare Social Workers,1310.0,54770,50780.0,38900,62710.0
Western New York,Mental Health and Substance Abuse Social Workers,710.0,61780,62640.0,43320,71010.0
Western New York,"Social Workers, All Other",170.0,78060,79350.0,62440,85870.0
Western New York,Health Educators,170.0,60630,62290.0,39050,71410.0
Western New York,Probation Officers and Correctional Treatment Specialists,560.0,68390,65120.0,51880,76650.0
Western New York,Social and Human Service Assistants,2540.0,40980,38660.0,30050,46450.0
Western New York,Community Health Workers,660.0,45760,40240.0,33220,52030.0
Western New York,"Community and Social Service Specialists, All Other",220.0,67080,63040.0,49090,76070.0
Western New York,Clergy,790.0,57870,49760.0,33130,70240.0
Western New York,"Directors, Religious Activities and Education",250.0,50660,40220.0,32420,59780.0
Western New York,"Religious Workers, All Other",150.0,45790,38200.0,29390,53990.0
